Elvation Azimuth       Counts
  -73.50  -87.00   0.00259030
  -72.50  -87.00   0.00259869
  -71.50  -87.00   0.00260707
  -70.50  -87.00   0.00261541
  -69.50  -87.00   0.00262372
  -68.50  -87.00   0.00263199
  -67.50  -87.00   0.00264023
  -66.50  -87.00   0.00264841
  -65.50  -87.00   0.00265655
  -64.50  -87.00   0.00266463
  -63.50  -87.00   0.00267265
  -62.50  -87.00   0.00268060
  -61.50  -87.00   0.00268849
  -60.50  -87.00   0.00269630
  -59.50  -87.00   0.00270403
  -58.50  -87.00   0.00271168
  -57.50  -87.00   0.00271923
  -56.50  -87.00   0.00272670
  -55.50  -87.00   0.00273406
  -54.50  -87.00   0.00274132
  -53.50  -87.00   0.00274847
  -52.50  -87.00   0.00275551
  -51.50  -87.00   0.00276242
  -50.50  -87.00   0.00276921
  -49.50  -87.00   0.00277587
  -48.50  -87.00   0.00278239
  -47.50  -87.00   0.00278878
  -46.50  -87.00   0.00279501
  -45.50  -87.00   0.00280110
  -44.50  -87.00   0.00280702
  -43.50  -87.00   0.00281278
  -42.50  -87.00   0.00281838
  -41.50  -87.00   0.00282380
  -40.50  -87.00   0.00282904
  -39.50  -87.00   0.00283410
  -38.50  -87.00   0.00283897
  -37.50  -87.00   0.00284364
  -36.50  -87.00   0.00284811
  -35.50  -87.00   0.00285238
  -34.50  -87.00   0.00285644
  -33.50  -87.00   0.00286028
  -32.50  -87.00   0.00286391
  -31.50  -87.00   0.00286732
  -30.50  -87.00   0.00287049
  -29.50  -87.00   0.00287344
  -28.50  -87.00   0.00287615
  -27.50  -87.00   0.00287863
  -26.50  -87.00   0.00288087
  -25.50  -87.00   0.00288287
  -24.50  -87.00   0.00288462
  -23.50  -87.00   0.00288613
  -22.50  -87.00   0.00288740
  -21.50  -87.00   0.00288841
  -20.50  -87.00   0.00288918
  -19.50  -87.00   0.00288970
  -18.50  -87.00   0.00288998
  -17.50  -87.00   0.00289001
  -16.50  -87.00   0.00288979
  -15.50  -87.00   0.00288934
  -14.50  -87.00   0.00288865
  -13.50  -87.00   0.00288772
  -12.50  -87.00   0.00288656
  -11.50  -87.00   0.00288518
  -10.50  -87.00   0.00288357
   -9.50  -87.00   0.00288175
   -8.50  -87.00   0.00287972
   -7.50  -87.00   0.00287748
   -6.50  -87.00   0.00287505
   -5.50  -87.00   0.00287242
   -4.50  -87.00   0.00286961
   -3.50  -87.00   0.00286663
   -2.50  -87.00   0.00286348
   -1.50  -87.00   0.00286017
   -0.50  -87.00   0.00285671
    0.50  -87.00   0.00285310
    1.50  -87.00   0.00284937
    2.50  -87.00   0.00284551
    3.50  -87.00   0.00284153
    4.50  -87.00   0.00283745
    5.50  -87.00   0.00283327
    6.50  -87.00   0.00282900
    7.50  -87.00   0.00282465
    8.50  -87.00   0.00282022
    9.50  -87.00   0.00281573
   10.50  -87.00   0.00281117
   11.50  -87.00   0.00280657
   12.50  -87.00   0.00280191
   13.50  -87.00   0.00279722
   14.50  -87.00   0.00279249
   15.50  -87.00   0.00278773
   16.50  -87.00   0.00278294
   17.50  -87.00   0.00277812
   18.50  -87.00   0.00277328
   19.50  -87.00   0.00276842
   20.50  -87.00   0.00276354
   21.50  -87.00   0.00275864
   22.50  -87.00   0.00275372
   23.50  -87.00   0.00274878
   24.50  -87.00   0.00274382
   25.50  -87.00   0.00273883
   26.50  -87.00   0.00273381
   27.50  -87.00   0.00272876
   28.50  -87.00   0.00272368
   29.50  -87.00   0.00271855
   30.50  -87.00   0.00271338
   31.50  -87.00   0.00270817
   32.50  -87.00   0.00270289
   33.50  -87.00   0.00269755
   34.50  -87.00   0.00269215
   35.50  -87.00   0.00268667
   36.50  -87.00   0.00268112
   37.50  -87.00   0.00267548
   38.50  -87.00   0.00266975
   39.50  -87.00   0.00266393
   40.50  -87.00   0.00265800
   41.50  -87.00   0.00265197
   42.50  -87.00   0.00264582
   43.50  -87.00   0.00263957
   44.50  -87.00   0.00263319
   45.50  -87.00   0.00262669
   46.50  -87.00   0.00262007
   47.50  -87.00   0.00261332
   48.50  -87.00   0.00260644
   49.50  -87.00   0.00259944
   50.50  -87.00   0.00259231
   51.50  -87.00   0.00258504
   52.50  -87.00   0.00257765
   53.50  -87.00   0.00257014
   54.50  -87.00   0.00256251
   55.50  -87.00   0.00255475
   56.50  -87.00   0.00254688
   57.50  -87.00   0.00253890
   58.50  -87.00   0.00253081
   59.50  -87.00   0.00252262
   60.50  -87.00   0.00251434
   61.50  -87.00   0.00250597
   62.50  -87.00   0.00249752
   63.50  -87.00   0.00248900
   64.50  -87.00   0.00248041
   65.50  -87.00   0.00247177
   66.50  -87.00   0.00246308
   67.50  -87.00   0.00245435
   68.50  -87.00   0.00244559
   69.50  -87.00   0.00243681
   70.50  -87.00   0.00242803
   71.50  -87.00   0.00241924
   72.50  -87.00   0.00241046
   73.50  -87.00   0.00240170
   74.50  -87.00   0.00239296
   75.50  -87.00   0.00238427
   76.50  -87.00   0.00237562
   77.50  -87.00   0.00236703
   78.50  -87.00   0.00235851
   79.50  -87.00   0.00235006
   80.50  -87.00   0.00234169
   81.50  -87.00   0.00233342
   82.50  -87.00   0.00232526
   83.50  -87.00   0.00231720
   84.50  -87.00   0.00230926
   85.50  -87.00   0.00230145
   86.50  -87.00   0.00229378
   87.50  -87.00   0.00228624
   88.50  -87.00   0.00227886
   89.50  -87.00   0.00227163
   90.50  -87.00   0.00226457
   91.50  -87.00   0.00225768
   92.50  -87.00   0.00225096
   93.50  -87.00   0.00224442
   94.50  -87.00   0.00223807
   95.50  -87.00   0.00223191
   96.50  -87.00   0.00222595
   97.50  -87.00   0.00222019
   98.50  -87.00   0.00221463
   99.50  -87.00   0.00220928
  100.50  -87.00   0.00220414
  101.50  -87.00   0.00219922
  102.50  -87.00   0.00219452
  103.50  -87.00   0.00219004
  104.50  -87.00   0.00218578
  105.50  -87.00   0.00218175
  106.50  -87.00   0.00217795
  107.50  -87.00   0.00217438
  108.50  -87.00   0.00217103
  109.50  -87.00   0.00216792
  110.50  -87.00   0.00216503
  111.50  -87.00   0.00216238
  112.50  -87.00   0.00215996
  113.50  -87.00   0.00215776
  114.50  -87.00   0.00215580
  115.50  -87.00   0.00215407
  116.50  -87.00   0.00215256
  117.50  -87.00   0.00215127
  118.50  -87.00   0.00215021
  119.50  -87.00   0.00214936
  120.50  -87.00   0.00214873
  121.50  -87.00   0.00214831
  122.50  -87.00   0.00214810
  123.50  -87.00   0.00214809
  124.50  -87.00   0.00214828
  125.50  -87.00   0.00214867
  126.50  -87.00   0.00214924
  127.50  -87.00   0.00214999
  128.50  -87.00   0.00215092
  129.50  -87.00   0.00215202
  130.50  -87.00   0.00215328
  131.50  -87.00   0.00215469
  132.50  -87.00   0.00215625
  133.50  -87.00   0.00215795
  134.50  -87.00   0.00215977
  135.50  -87.00   0.00216172
  136.50  -87.00   0.00216377
  137.50  -87.00   0.00216593
  138.50  -87.00   0.00216817
  139.50  -87.00   0.00217050
  140.50  -87.00   0.00217290
  141.50  -87.00   0.00217535
  142.50  -87.00   0.00217785
  143.50  -87.00   0.00218040
  144.50  -87.00   0.00218296
  145.50  -87.00   0.00218555
  146.50  -87.00   0.00218813
  147.50  -87.00   0.00219071
  148.50  -87.00   0.00219327
  149.50  -87.00   0.00219580
  150.50  -87.00   0.00219829
  151.50  -87.00   0.00220073
  152.50  -87.00   0.00220310
  153.50  -87.00   0.00220541
  154.50  -87.00   0.00220762
  155.50  -87.00   0.00220975
  156.50  -87.00   0.00221177
  157.50  -87.00   0.00221369
  158.50  -87.00   0.00221548
  159.50  -87.00   0.00221715
  160.50  -87.00   0.00221868
  161.50  -87.00   0.00222008
  162.50  -87.00   0.00222132
  163.50  -87.00   0.00222242
  164.50  -87.00   0.00222336
  165.50  -87.00   0.00222414
  166.50  -87.00   0.00222476
  167.50  -87.00   0.00222521
  168.50  -87.00   0.00222550
  169.50  -87.00   0.00222562
  170.50  -87.00   0.00222558
  171.50  -87.00   0.00222538
  172.50  -87.00   0.00222501
  173.50  -87.00   0.00222448
  174.50  -87.00   0.00222380
  175.50  -87.00   0.00222297
  176.50  -87.00   0.00222200
  177.50  -87.00   0.00222088
  178.50  -87.00   0.00221964
  179.50  -87.00   0.00221827
  180.50  -87.00   0.00221679
 -178.50  -86.00   0.00219880
 -177.50  -86.00   0.00219705
 -176.50  -86.00   0.00219503
 -175.50  -86.00   0.00219277
 -174.50  -86.00   0.00219029
 -173.50  -86.00   0.00218762
 -172.50  -86.00   0.00218478
 -171.50  -86.00   0.00218179
 -170.50  -86.00   0.00217869
 -169.50  -86.00   0.00217551
 -168.50  -86.00   0.00217226
 -167.50  -86.00   0.00216897
 -166.50  -86.00   0.00216568
 -165.50  -86.00   0.00216241
 -164.50  -86.00   0.00215918
 -163.50  -86.00   0.00215602
 -162.50  -86.00   0.00215295
 -161.50  -86.00   0.00214999
 -160.50  -86.00   0.00214717
 -159.50  -86.00   0.00214451
 -158.50  -86.00   0.00214201
 -157.50  -86.00   0.00213971
 -156.50  -86.00   0.00213762
 -155.50  -86.00   0.00213575
 -154.50  -86.00   0.00213411
 -153.50  -86.00   0.00213272
 -152.50  -86.00   0.00213159
 -151.50  -86.00   0.00213072
 -150.50  -86.00   0.00213013
 -149.50  -86.00   0.00212981
 -148.50  -86.00   0.00212979
 -147.50  -86.00   0.00213004
 -146.50  -86.00   0.00213059
 -145.50  -86.00   0.00213144
 -144.50  -86.00   0.00213258
 -143.50  -86.00   0.00213402
 -142.50  -86.00   0.00213575
 -141.50  -86.00   0.00213777
 -140.50  -86.00   0.00214009
 -139.50  -86.00   0.00214270
 -138.50  -86.00   0.00214559
 -137.50  -86.00   0.00214877
 -136.50  -86.00   0.00215223
 -135.50  -86.00   0.00215597
 -134.50  -86.00   0.00215999
 -133.50  -86.00   0.00216427
 -132.50  -86.00   0.00216882
 -131.50  -86.00   0.00217362
 -130.50  -86.00   0.00217868
 -129.50  -86.00   0.00218400
 -128.50  -86.00   0.00218956
 -127.50  -86.00   0.00219536
 -126.50  -86.00   0.00220139
 -125.50  -86.00   0.00220766
 -124.50  -86.00   0.00221415
 -123.50  -86.00   0.00222087
 -122.50  -86.00   0.00222780
 -121.50  -86.00   0.00223494
 -120.50  -86.00   0.00224229
 -119.50  -86.00   0.00224984
 -118.50  -86.00   0.00225758
 -117.50  -86.00   0.00226552
 -116.50  -86.00   0.00227365
 -115.50  -86.00   0.00228196
 -114.50  -86.00   0.00229044
 -113.50  -86.00   0.00229911
 -112.50  -86.00   0.00230793
 -111.50  -86.00   0.00231693
 -110.50  -86.00   0.00232608
 -109.50  -86.00   0.00233539
 -108.50  -86.00   0.00234485
 -107.50  -86.00   0.00235446
 -106.50  -86.00   0.00236420
 -105.50  -86.00   0.00237409
 -104.50  -86.00   0.00238410
 -103.50  -86.00   0.00239425
 -102.50  -86.00   0.00240452
 -101.50  -86.00   0.00241490
 -100.50  -86.00   0.00242539
  -99.50  -86.00   0.00243600
  -98.50  -86.00   0.00244670
  -97.50  -86.00   0.00245751
  -96.50  -86.00   0.00246840
  -95.50  -86.00   0.00247938
  -94.50  -86.00   0.00249044
  -93.50  -86.00   0.00250158
  -92.50  -86.00   0.00251278
  -91.50  -86.00   0.00252405
  -90.50  -86.00   0.00253537
  -89.50  -86.00   0.00254675
  -88.50  -86.00   0.00255816
  -87.50  -86.00   0.00256962
  -86.50  -86.00   0.00258111
  -85.50  -86.00   0.00259262
  -84.50  -86.00   0.00260415
  -83.50  -86.00   0.00261570
  -82.50  -86.00   0.00262724
  -81.50  -86.00   0.00263879
  -80.50  -86.00   0.00265033
  -79.50  -86.00   0.00266185
  -78.50  -86.00   0.00267336
  -77.50  -86.00   0.00268483
  -76.50  -86.00   0.00269627
  -75.50  -86.00   0.00270767
  -74.50  -86.00   0.00271903
  -73.50  -86.00   0.00273033
  -72.50  -86.00   0.00274157
  -71.50  -86.00   0.00275274
  -70.50  -86.00   0.00276385
  -69.50  -86.00   0.00277488
  -68.50  -86.00   0.00278582
  -67.50  -86.00   0.00279667
  -66.50  -86.00   0.00280744
  -65.50  -86.00   0.00281810
  -64.50  -86.00   0.00282866
  -63.50  -86.00   0.00283911
  -62.50  -86.00   0.00284945
  -61.50  -86.00   0.00285966
  -60.50  -86.00   0.00286976
  -59.50  -86.00   0.00287972
  -58.50  -86.00   0.00288955
  -57.50  -86.00   0.00289924
  -56.50  -86.00   0.00290879
  -55.50  -86.00   0.00291820
  -54.50  -86.00   0.00292745
  -53.50  -86.00   0.00293654
  -52.50  -86.00   0.00294548
  -51.50  -86.00   0.00295425
  -50.50  -86.00   0.00296284
  -49.50  -86.00   0.00297126
  -48.50  -86.00   0.00297949
  -47.50  -86.00   0.00298754
  -46.50  -86.00   0.00299540
  -45.50  -86.00   0.00300305
  -44.50  -86.00   0.00301050
  -43.50  -86.00   0.00301773
  -42.50  -86.00   0.00302474
  -41.50  -86.00   0.00303153
  -40.50  -86.00   0.00303808
  -39.50  -86.00   0.00304439
  -38.50  -86.00   0.00305045
  -37.50  -86.00   0.00305625
  -36.50  -86.00   0.00306178
  -35.50  -86.00   0.00306704
  -34.50  -86.00   0.00307201
  -33.50  -86.00   0.00307669
  -32.50  -86.00   0.00308106
  -31.50  -86.00   0.00308513
  -30.50  -86.00   0.00308887
  -29.50  -86.00   0.00309229
  -28.50  -86.00   0.00309537
  -27.50  -86.00   0.00309810
  -26.50  -86.00   0.00310048
  -25.50  -86.00   0.00310250
  -24.50  -86.00   0.00310415
  -23.50  -86.00   0.00310543
  -22.50  -86.00   0.00310633
  -21.50  -86.00   0.00310685
  -20.50  -86.00   0.00310698
  -19.50  -86.00   0.00310673
  -18.50  -86.00   0.00310608
  -17.50  -86.00   0.00310504
  -16.50  -86.00   0.00310360
  -15.50  -86.00   0.00310178
  -14.50  -86.00   0.00309957
  -13.50  -86.00   0.00309698
  -12.50  -86.00   0.00309402
  -11.50  -86.00   0.00309068
  -10.50  -86.00   0.00308698
   -9.50  -86.00   0.00308293
   -8.50  -86.00   0.00307854
   -7.50  -86.00   0.00307382
   -6.50  -86.00   0.00306879
   -5.50  -86.00   0.00306346
   -4.50  -86.00   0.00305784
   -3.50  -86.00   0.00305196
   -2.50  -86.00   0.00304583
   -1.50  -86.00   0.00303948
   -0.50  -86.00   0.00303291
    0.50  -86.00   0.00302616
    1.50  -86.00   0.00301923
    2.50  -86.00   0.00301216
    3.50  -86.00   0.00300497
    4.50  -86.00   0.00299767
    5.50  -86.00   0.00299029
    6.50  -86.00   0.00298284
    7.50  -86.00   0.00297535
    8.50  -86.00   0.00296784
    9.50  -86.00   0.00296032
   10.50  -86.00   0.00295282
   11.50  -86.00   0.00294534
   12.50  -86.00   0.00293791
   13.50  -86.00   0.00293053
   14.50  -86.00   0.00292322
   15.50  -86.00   0.00291598
   16.50  -86.00   0.00290882
   17.50  -86.00   0.00290175
   18.50  -86.00   0.00289477
   19.50  -86.00   0.00288788
   20.50  -86.00   0.00288108
   21.50  -86.00   0.00287436
   22.50  -86.00   0.00286772
   23.50  -86.00   0.00286115
   24.50  -86.00   0.00285464
   25.50  -86.00   0.00284818
   26.50  -86.00   0.00284175
   27.50  -86.00   0.00283534
   28.50  -86.00   0.00282893
   29.50  -86.00   0.00282250
   30.50  -86.00   0.00281604
   31.50  -86.00   0.00280951
   32.50  -86.00   0.00280292
   33.50  -86.00   0.00279622
   34.50  -86.00   0.00278940
   35.50  -86.00   0.00278244
   36.50  -86.00   0.00277532
   37.50  -86.00   0.00276801
   38.50  -86.00   0.00276051
   39.50  -86.00   0.00275278
   40.50  -86.00   0.00274482
   41.50  -86.00   0.00273661
   42.50  -86.00   0.00272814
   43.50  -86.00   0.00271939
   44.50  -86.00   0.00271035
   45.50  -86.00   0.00270101
   46.50  -86.00   0.00269138
   47.50  -86.00   0.00268145
   48.50  -86.00   0.00267121
   49.50  -86.00   0.00266067
   50.50  -86.00   0.00264982
   51.50  -86.00   0.00263868
   52.50  -86.00   0.00262725
   53.50  -86.00   0.00261553
   54.50  -86.00   0.00260355
   55.50  -86.00   0.00259130
   56.50  -86.00   0.00257881
   57.50  -86.00   0.00256609
   58.50  -86.00   0.00255316
   59.50  -86.00   0.00254003
   60.50  -86.00   0.00252672
   61.50  -86.00   0.00251324
   62.50  -86.00   0.00249963
   63.50  -86.00   0.00248590
   64.50  -86.00   0.00247207
   65.50  -86.00   0.00245816
   66.50  -86.00   0.00244418
   67.50  -86.00   0.00243017
   68.50  -86.00   0.00241614
   69.50  -86.00   0.00240211
   70.50  -86.00   0.00238810
   71.50  -86.00   0.00237413
   72.50  -86.00   0.00236022
   73.50  -86.00   0.00234638
   74.50  -86.00   0.00233264
   75.50  -86.00   0.00231901
   76.50  -86.00   0.00230549
   77.50  -86.00   0.00229212
   78.50  -86.00   0.00227890
   79.50  -86.00   0.00226585
   80.50  -86.00   0.00225298
   81.50  -86.00   0.00224029
   82.50  -86.00   0.00222781
   83.50  -86.00   0.00221555
   84.50  -86.00   0.00220350
   85.50  -86.00   0.00219168
   86.50  -86.00   0.00218011
   87.50  -86.00   0.00216877
   88.50  -86.00   0.00215770
   89.50  -86.00   0.00214688
   90.50  -86.00   0.00213634
   91.50  -86.00   0.00212606
   92.50  -86.00   0.00211606
   93.50  -86.00   0.00210635
   94.50  -86.00   0.00209693
   95.50  -86.00   0.00208779
   96.50  -86.00   0.00207896
   97.50  -86.00   0.00207042
   98.50  -86.00   0.00206220
   99.50  -86.00   0.00205428
  100.50  -86.00   0.00204667
  101.50  -86.00   0.00203939
  102.50  -86.00   0.00203242
  103.50  -86.00   0.00202578
  104.50  -86.00   0.00201946
  105.50  -86.00   0.00201347
  106.50  -86.00   0.00200782
  107.50  -86.00   0.00200251
  108.50  -86.00   0.00199754
  109.50  -86.00   0.00199291
  110.50  -86.00   0.00198863
  111.50  -86.00   0.00198470
  112.50  -86.00   0.00198112
  113.50  -86.00   0.00197790
  114.50  -86.00   0.00197503
  115.50  -86.00   0.00197253
  116.50  -86.00   0.00197038
  117.50  -86.00   0.00196861
  118.50  -86.00   0.00196719
  119.50  -86.00   0.00196615
  120.50  -86.00   0.00196546
  121.50  -86.00   0.00196515
  122.50  -86.00   0.00196520
  123.50  -86.00   0.00196562
  124.50  -86.00   0.00196640
  125.50  -86.00   0.00196755
  126.50  -86.00   0.00196905
  127.50  -86.00   0.00197091
  128.50  -86.00   0.00197312
  129.50  -86.00   0.00197567
  130.50  -86.00   0.00197857
  131.50  -86.00   0.00198179
  132.50  -86.00   0.00198535
  133.50  -86.00   0.00198922
  134.50  -86.00   0.00199339
  135.50  -86.00   0.00199787
  136.50  -86.00   0.00200262
  137.50  -86.00   0.00200765
  138.50  -86.00   0.00201293
  139.50  -86.00   0.00201846
  140.50  -86.00   0.00202422
  141.50  -86.00   0.00203018
  142.50  -86.00   0.00203634
  143.50  -86.00   0.00204267
  144.50  -86.00   0.00204915
  145.50  -86.00   0.00205577
  146.50  -86.00   0.00206250
  147.50  -86.00   0.00206931
  148.50  -86.00   0.00207619
  149.50  -86.00   0.00208312
  150.50  -86.00   0.00209006
  151.50  -86.00   0.00209700
  152.50  -86.00   0.00210390
  153.50  -86.00   0.00211075
  154.50  -86.00   0.00211752
  155.50  -86.00   0.00212418
  156.50  -86.00   0.00213071
  157.50  -86.00   0.00213708
  158.50  -86.00   0.00214327
  159.50  -86.00   0.00214925
  160.50  -86.00   0.00215501
  161.50  -86.00   0.00216052
  162.50  -86.00   0.00216576
  163.50  -86.00   0.00217071
  164.50  -86.00   0.00217535
  165.50  -86.00   0.00217967
  166.50  -86.00   0.00218364
  167.50  -86.00   0.00218727
  168.50  -86.00   0.00219053
  169.50  -86.00   0.00219342
  170.50  -86.00   0.00219593
  171.50  -86.00   0.00219806
  172.50  -86.00   0.00219980
  173.50  -86.00   0.00220115
  174.50  -86.00   0.00220212
  175.50  -86.00   0.00220271
  176.50  -86.00   0.00220292
  177.50  -86.00   0.00220277
  178.50  -86.00   0.00220227
  179.50  -86.00   0.00220143
  180.50  -86.00   0.00220027
 -178.50  -85.00   0.00220028
 -177.50  -85.00   0.00219929
 -176.50  -85.00   0.00219776
 -175.50  -85.00   0.00219571
 -174.50  -85.00   0.00219319
 -173.50  -85.00   0.00219025
 -172.50  -85.00   0.00218693
 -171.50  -85.00   0.00218328
 -170.50  -85.00   0.00217936
 -169.50  -85.00   0.00217521
 -168.50  -85.00   0.00217090
 -167.50  -85.00   0.00216647
 -166.50  -85.00   0.00216198
 -165.50  -85.00   0.00215747
 -164.50  -85.00   0.00215300
 -163.50  -85.00   0.00214862
 -162.50  -85.00   0.00214436
 -161.50  -85.00   0.00214028
 -160.50  -85.00   0.00213641
 -159.50  -85.00   0.00213279
 -158.50  -85.00   0.00212945
 -157.50  -85.00   0.00212642
 -156.50  -85.00   0.00212374
 -155.50  -85.00   0.00212141
 -154.50  -85.00   0.00211947
 -153.50  -85.00   0.00211792
 -152.50  -85.00   0.00211679
 -151.50  -85.00   0.00211608
 -150.50  -85.00   0.00211580
 -149.50  -85.00   0.00211596
 -148.50  -85.00   0.00211656
 -147.50  -85.00   0.00211760
 -146.50  -85.00   0.00211909
 -145.50  -85.00   0.00212101
 -144.50  -85.00   0.00212337
 -143.50  -85.00   0.00212616
 -142.50  -85.00   0.00212938
 -141.50  -85.00   0.00213302
 -140.50  -85.00   0.00213707
 -139.50  -85.00   0.00214152
 -138.50  -85.00   0.00214637
 -137.50  -85.00   0.00215160
 -136.50  -85.00   0.00215721
 -135.50  -85.00   0.00216319
 -134.50  -85.00   0.00216953
 -133.50  -85.00   0.00217621
 -132.50  -85.00   0.00218324
 -131.50  -85.00   0.00219060
 -130.50  -85.00   0.00219827
 -129.50  -85.00   0.00220626
 -128.50  -85.00   0.00221456
 -127.50  -85.00   0.00222315
 -126.50  -85.00   0.00223203
 -125.50  -85.00   0.00224119
 -124.50  -85.00   0.00225062
 -123.50  -85.00   0.00226033
 -122.50  -85.00   0.00227029
 -121.50  -85.00   0.00228050
 -120.50  -85.00   0.00229097
